ds,yhat,yhat_lower,yhat_upper
2015-03-29 23:30:00,26965.50806856175,21708.060565528693,32365.764378445412
2015-03-29 23:40:00,26594.442557526614,21524.091425083352,31795.298851358704
2015-03-29 23:50:00,26226.42486415051,21518.581767522057,31961.310963336946
2015-03-30 00:00:00,25864.440950924516,20986.859214965676,30876.708741055125
2015-03-30 00:10:00,25511.160935658387,20368.57068066442,31033.3908846162
2015-03-30 00:20:00,25168.905951857367,19972.2014780407,30498.77135816922
2015-03-30 00:30:00,24839.626488557227,19653.789862860736,30278.187780583186
2015-03-30 00:40:00,24524.892464090106,18991.137401441196,29760.30323807044
2015-03-30 00:50:00,24225.894942342613,18852.231913633725,29530.521894824276
2015-03-30 01:00:00,23943.459047113865,18885.397967849043,29291.948621915624
2015-03-30 01:10:00,23678.067306368437,18819.40658970592,29042.195390164023
2015-03-30 01:20:00,23429.89235409501,18160.369888306406,28210.87254700587
2015-03-30 01:30:00,23198.837654365932,17992.825533721712,28699.495566377354
2015-03-30 01:40:00,22984.584685912676,17511.10169650299,28423.963295724534
2015-03-30 01:50:00,22786.644855734958,17514.97438402253,27996.129794050998
2015-03-30 02:00:00,22604.41429342387,17008.744478975936,27827.403120467498
2015-03-30 02:10:00,22437.229614406147,16966.75206237195,27198.339423124038
2015-03-30 02:20:00,22284.422744848438,17121.749432106135,26987.516618105572
2015-03-30 02:30:00,22145.37295466308,16502.85687947962,27131.679351072795
2015-03-30 02:40:00,22019.55436343574,16548.761432827192,27502.030887768553
2015-03-30 02:50:00,21906.5773506305,16425.556437279512,26888.863140931346
2015-03-30 03:00:00,21806.2225178401,16475.511685372712,27143.735522529874
2015-03-30 03:10:00,21718.466105309017,16486.594107717443,26887.52845182968
2015-03-30 03:20:00,21643.496053720297,16488.770502880005,26983.647333704088
2015-03-30 03:30:00,21581.71821423361,16504.07815499167,27419.071242854967
2015-03-30 03:40:00,21533.752533293926,16346.459062629197,26805.566618649023
2015-03-30 03:50:00,21500.419368495495,16444.89075167809,26742.160172283548
2015-03-30 04:00:00,21482.716412549595,16077.200577549102,26433.47778569526
2015-03-30 04:10:00,21481.787007749088,16193.959650341854,26774.964223592557
2015-03-30 04:20:00,21498.880912477616,16156.00188208482,26908.345435114465
2015-03-30 04:30:00,21535.308826085078,15971.392344710313,26457.46147495429
2015-03-30 04:40:00,21592.392180585397,16517.397193784996,26885.862415154363
2015-03-30 04:50:00,21671.409862679062,16693.287016127866,27275.262777734788
2015-03-30 05:00:00,21773.543631203807,16553.080870560523,27097.010516836395
2015-03-30 05:10:00,21899.824041988497,16565.193072667684,27038.302410586137
2015-03-30 05:20:00,22051.078679686318,17084.64287953517,27089.567695911406
2015-03-30 05:30:00,22227.88443183298,16947.018385880467,27123.576424979914
2015-03-30 05:40:00,22430.525415380514,16958.16750127389,27757.485046696285
2015-03-30 05:50:00,22658.957998467326,17666.680690820343,28045.757461346773
2015-03-30 06:00:00,22912.784138702325,17503.99747021688,28096.406769453763
2015-03-30 06:10:00,23191.234009059423,18029.72630873141,28254.79596711328
2015-03-30 06:20:00,23493.15859589448,17994.87507729681,28570.88841664845
2015-03-30 06:30:00,23817.032645250965,18421.671022524344,29053.51207609877
2015-03-30 06:40:00,24160.96802212627,18829.183045548885,29447.025031666835
2015-03-30 06:50:00,24522.737218390204,18917.465372698916,29630.95852004044
2015-03-30 07:00:00,24899.80644493692,19874.711631001286,30348.950514400276
2015-03-30 07:10:00,25289.37743808214,19663.879447804673,30483.8243012797
2015-03-30 07:20:00,25688.43685396196,20291.50635519887,30717.73415553632
2015-03-30 07:30:00,26093.81188185049,21136.611496896843,31124.85085504478
2015-03-30 07:40:00,26502.23052659523,21253.286011876015,31918.97414257581
2015-03-30 07:50:00,26910.384863365278,21516.705728290883,32523.392833597478
2015-03-30 08:00:00,27314.995475759213,22266.544112381438,32569.552865365073
2015-03-30 08:10:00,27712.87526147814,22832.705259514896,32904.80943876438
2015-03-30 08:20:00,28100.990798272236,22883.78842907143,33218.25115388048
2015-03-30 08:30:00,28476.519553893046,23600.580530331892,33655.47383835842
2015-03-30 08:40:00,28836.901337763968,23508.25179557963,34191.53895372466
2015-03-30 08:50:00,29179.882582909813,24000.018278935873,34537.41483868279
2015-03-30 09:00:00,29503.552256263934,24375.32141852773,34614.66669332406
2015-03-30 09:10:00,29806.36846140312,24410.877473058135,34744.933492606775
2015-03-30 09:20:00,30087.175078825676,24890.192030516057,35838.23249697381
2015-03-30 09:30:00,30345.208092300254,24484.36881423379,35873.238479084466
2015-03-30 09:40:00,30580.091569749562,25431.136512945555,35908.41675468197
2015-03-30 09:50:00,30791.823574345814,25814.383252100935,36185.68462930488
2015-03-30 10:00:00,30980.752594933387,25617.092021931105,35840.556483540095
2015-03-30 10:10:00,31147.545362731402,25175.67235942632,35985.68347455391
2015-03-30 10:20:00,31293.147185767295,26121.385303579795,36425.23148548231
2015-03-30 10:30:00,31418.73614861624,26621.209294118857,36067.41376876107
2015-03-30 10:40:00,31525.67270896427,26349.653506492683,37056.627102234044
2015-03-30 10:50:00,31615.44634905366,26657.324734333222,36925.6401004191
2015-03-30 11:00:00,31689.621020070546,26528.489123049923,37178.55484139272
2015-03-30 11:10:00,31749.78113970451,26529.30998595382,37031.893282938436
2015-03-30 11:20:00,31797.479870138028,26508.89969737759,36949.68612029279
2015-03-30 11:30:00,31834.191317650817,26663.67516861541,37434.83503506067
2015-03-30 11:40:00,31861.268154391975,26688.433269627116,37270.47546273791
2015-03-30 11:50:00,31879.905976816925,26418.94938420923,37396.02412331196
2015-03-30 12:00:00,31891.11548697725,26511.500021559903,37100.202435743726
2015-03-30 12:10:00,31895.703319881297,26750.608713365174,37047.670626800435
2015-03-30 12:20:00,31894.26205018867,26996.923826822433,37291.8875647291
2015-03-30 12:30:00,31887.169605941428,26964.919786868642,36927.88257505403
2015-03-30 12:40:00,31874.598002264625,26643.116188368047,37115.399484571
2015-03-30 12:50:00,31856.530996050715,26536.441299651735,37208.77144688774
2015-03-30 13:00:00,31832.789963112606,26867.6334010554,36870.97510151427
2015-03-30 13:10:00,31803.06702108397,26534.966505277524,37057.54235198343
2015-03-30 13:20:00,31766.964173183707,26346.597575801927,36633.52493588009
2015-03-30 13:30:00,31724.03703933758,26567.97547304945,37033.20869615929
2015-03-30 13:40:00,31673.84157620821,26437.02730721638,36977.08896991718
2015-03-30 13:50:00,31615.98207454613,26589.870462848434,36623.659532189005
2015-03-30 14:00:00,31550.158662615162,26122.042616981897,36398.41997737517
2015-03-30 14:10:00,31476.21254213295,26101.106069002322,36695.88500167586
2015-03-30 14:20:00,31394.167237220034,26022.024616177197,37031.10933104679
2015-03-30 14:30:00,31304.26424616956,25830.933558811383,36322.78352351587
2015-03-30 14:40:00,31206.99164973246,25912.98802591732,36174.16680431281
2015-03-30 14:50:00,31103.10443781526,25278.823695635558,36393.412658011126
2015-03-30 15:00:00,30993.6355711948,26050.56391314203,35986.964534788945
2015-03-30 15:10:00,30879.897077609498,25700.55587357632,36051.20677964514
2015-03-30 15:20:00,30763.470796320184,25872.04289445613,36310.57808927636
2015-03-30 15:30:00,30646.188710765502,25343.039239220634,35597.76110787847
2015-03-30 15:40:00,30530.103143227905,25042.003935494904,35353.37002001149
2015-03-30 15:50:00,30417.447415702933,24909.497538908774,35752.86790698935
2015-03-30 16:00:00,30310.58789448481,25200.89963630512,35788.89899752368
2015-03-30 16:10:00,30211.96862894471,24912.638602270297,35201.12055726058
2015-03-30 16:20:00,30124.050050746977,24651.183736062903,35549.6177467779
2015-03-30 16:30:00,30049.24341824017,24874.38081801415,35392.40990280288
2015-03-30 16:40:00,29989.842855578085,24869.27111423782,35330.08536634538
2015-03-30 16:50:00,29947.956953041452,24839.189904738527,35282.37767559777
2015-03-30 17:00:00,29925.44194902666,24394.98726340617,35117.30906803494
2015-03-30 17:10:00,29923.838511016642,24360.035227774202,35029.928376739175
2015-03-30 17:20:00,29944.31406836986,24640.584426028265,35618.059897981344
2015-03-30 17:30:00,29987.612525917142,24973.17680824952,34944.50916840417
2015-03-30 17:40:00,30054.01300826768,24744.36943570121,35279.07788376187
2015-03-30 17:50:00,30143.29905479083,24803.588085621945,35691.37870037426
2015-03-30 18:00:00,30254.739409132857,25097.25007162566,35746.09213446574
2015-03-30 18:10:00,30387.08123773715,25107.458108179664,35766.28079797389
2015-03-30 18:20:00,30538.55627002344,25433.61433438266,35522.72562774191
2015-03-30 18:30:00,30706.899998116125,25531.737210368174,36228.26007508935
2015-03-30 18:40:00,30889.383707524757,25513.606461936626,36319.09669881947
2015-03-30 18:50:00,31082.858748131715,25680.606622439915,36418.3723185267
2015-03-30 19:00:00,31283.812109865386,26258.922749125333,36569.98886882302
2015-03-30 19:10:00,31488.432038805815,26089.69272239687,36854.11839950438
2015-03-30 19:20:00,31692.68214374149,26266.761993683547,37031.71622506366
2015-03-30 19:30:00,31892.382190219094,26481.09363845498,36893.56538571371
2015-03-30 19:40:00,32083.29358547611,26565.091505871264,37631.233880678235
2015-03-30 19:50:00,32261.207409500665,26910.224920473913,37557.59580398061
2015-03-30 20:00:00,32422.032768377576,26929.169766087853,37385.06091943643
2015-03-30 20:10:00,32561.883222533907,27121.71138518076,37602.594397935245
2015-03-30 20:20:00,32677.15908563902,27154.453757016494,37572.50756623904
2015-03-30 20:30:00,32764.62349648836,27747.673907761884,37724.3298184044
2015-03-30 20:40:00,32821.47032702524,28024.39619628554,38187.99257684377
2015-03-30 20:50:00,32845.38221045654,27692.114005451185,38435.539700016336
2015-03-30 21:00:00,32834.57723923535,27793.829785806836,38091.0220743835
2015-03-30 21:10:00,32787.843190704036,27754.919659381667,38049.42940418139
2015-03-30 21:20:00,32704.558476895683,27958.497540790413,38023.34928865697
2015-03-30 21:30:00,32584.69937635133,27395.074775695797,37556.645483996464
2015-03-30 21:40:00,32428.833478489927,27175.722693762924,37692.95012439899
2015-03-30 21:50:00,32238.099645056398,27041.690923688857,37570.6407743893
2015-03-30 22:00:00,32014.175155018063,26659.45012194865,37579.0123824008
2015-03-30 22:10:00,31759.231043584965,26403.03884914872,37214.9835189682
2015-03-30 22:20:00,31475.87695750209,26329.349865698896,36337.50742977263
2015-03-30 22:30:00,31167.097123810287,26103.066080335677,36152.17264795979
2015-03-30 22:40:00,30836.179250660047,25825.083876297023,35953.378744384114
2015-03-30 22:50:00,30486.63835798392,25191.68834295371,36059.732871594446
2015-03-30 23:00:00,30122.137643894956,24874.329012991624,35081.99039362588
2015-03-30 23:10:00,29746.408549798565,24484.10665387882,35248.085810045486
2015-03-30 23:20:00,29363.17217777284,24072.31987707733,34354.97851979101
2015-03-30 23:30:00,28976.064138731093,24023.881674143035,34494.61976192277
2015-03-30 23:40:00,28588.56478410056,23197.385653477177,33666.054845878236
2015-03-30 23:50:00,28203.93658501931,22904.450337373175,33355.85800932212
2015-03-31 00:00:00,27825.170190845103,22679.131654683482,33297.203555548316
2015-03-31 00:10:00,27454.940415198762,22303.30207876273,32649.597381570795
2015-03-31 00:20:00,27095.573096178334,21751.50532517143,32475.652561801053
2015-03-31 00:30:00,26749.02343337819,21534.179750744286,31628.52584544947
2015-03-31 00:40:00,26416.866061642377,21113.43608892229,32005.552914385513
2015-03-31 00:50:00,26100.296765002247,20796.996025722838,31358.705431726623
2015-03-31 01:00:00,25800.145390224243,20343.648307038697,31218.968647612553
2015-03-31 01:10:00,25516.899189210413,20415.807279747518,30668.49851391519
2015-03-31 01:20:00,25250.735520006823,19816.562987481615,30317.52314756347
2015-03-31 01:30:00,25001.562569614067,19706.677820721176,29973.700823056453
2015-03-31 01:40:00,24769.066536352428,18854.62972986986,30182.58318340902
2015-03-31 01:50:00,24552.763543303932,19125.155762326645,29681.428408605345
2015-03-31 02:00:00,24352.054430467426,19471.404373262914,29546.974906870324
2015-03-31 02:10:00,24166.280517074534,18790.740692999472,29070.374528856693
2015-03-31 02:20:00,23994.77842505245,18679.5062845666,28971.889272197084
2015-03-31 02:30:00,23836.93211090841,18397.3585171704,29161.28008918334
2015-03-31 02:40:00,23692.220370104493,18772.24401256091,29121.10676466455
2015-03-31 02:50:00,23560.258246150122,18323.070839508462,28529.83328501927
2015-03-31 03:00:00,23440.830991868435,17788.47548991337,28459.874691353543
2015-03-31 03:10:00,23333.919483971324,18152.37966393864,28550.162700052457
2015-03-31 03:20:00,23239.716284278813,17704.79654131971,28449.543880939218
2015-03-31 03:30:00,23158.63184823365,18142.08844343942,28674.416076221092
2015-03-31 03:40:00,23091.29070837254,17890.192196806063,28298.457986391495
2015-03-31 03:50:00,23038.517789216392,17748.087842982848,28196.381832313164
2015-03-31 04:00:00,23001.315330002228,17957.561351539538,28408.552729980413
2015-03-31 04:10:00,22980.831197741954,17614.65678459525,28131.32910259512
2015-03-31 04:20:00,22978.31965286161,17966.032325020493,28258.107568404317
2015-03-31 04:30:00,22995.09587274453,17563.344694452444,28360.176609794446
2015-03-31 04:40:00,23032.485742293225,17773.268780972005,28139.027218863066
2015-03-31 04:50:00,23091.77257484196,18161.358552696005,28305.441673163186
2015-03-31 05:00:00,23174.142528529803,17907.83784000776,28272.390560051168
2015-03-31 05:10:00,23280.630529922506,18099.655241932418,28476.837860471605
2015-03-31 05:20:00,23412.06850504392,18380.299711936517,28936.326413506078
2015-03-31 05:30:00,23569.037651828163,18338.48235538474,28742.61652897378
2015-03-31 05:40:00,23751.826366323574,18435.826801121544,29065.252141124784
2015-03-31 05:50:00,23960.395262809936,18544.033298222734,29644.542310004745
2015-03-31 06:00:00,24194.350511160126,18774.832360713754,29607.842162886973
2015-03-31 06:10:00,24452.926462067455,19263.965374932817,29844.580441807724
2015-03-31 06:20:00,24734.978243673067,19481.548280859188,29805.273110061866
2015-03-31 06:30:00,25038.984707176744,19760.690852941418,30213.671986899677
2015-03-31 06:40:00,25363.061784816204,19835.181306594823,30660.646771312553
2015-03-31 06:50:00,25704.985997537602,20611.414165304006,31013.476997887436
2015-03-31 07:00:00,26062.227544911086,21106.973279058733,31347.7025656
2015-03-31 07:10:00,26431.99211234444,21231.783637340344,32074.097454977815
2015-03-31 07:20:00,26811.270263189,21335.315111811837,32612.490295823667
2015-03-31 07:30:00,27196.89305155006,21699.65487865299,32546.368125302786
2015-03-31 07:40:00,27585.59230429828,22262.86676367541,32741.843167069488
2015-03-31 07:50:00,27974.063874601434,22501.622925927433,32863.197197484886
2015-03-31 08:00:00,28359.032079368608,23100.134888844168,33713.81023074626
2015-03-31 08:10:00,28737.313503761212,23879.120181748243,34214.167762585625
2015-03-31 08:20:00,29105.878367383404,23863.69229160733,34258.27826245368
2015-03-31 08:30:00,29461.907731711977,24391.737865412197,34773.76829977147
2015-03-31 08:40:00,29802.844953003052,24196.543928017,34978.5594109877
2015-03-31 08:50:00,30126.43996220134,25038.64520224079,35223.42504992067
2015-03-31 09:00:00,30430.78517467998,24893.57296583819,36307.973812985794
2015-03-31 09:10:00,30714.342092886847,25364.216677752076,35469.365957671966
2015-03-31 09:20:00,30975.957945517457,25804.465344106036,36678.036054175485
2015-03-31 09:30:00,31214.872013314867,25658.000801267917,36255.80682029694
2015-03-31 09:40:00,31430.711609270078,26016.049346106545,36629.48866799671
2015-03-31 09:50:00,31623.47798946758,26608.393177520134,36837.88753466483
2015-03-31 10:00:00,31793.522782243203,26285.309156137344,37113.68148842034
2015-03-31 10:10:00,31941.515805202172,26838.904928608852,37101.61142749436
2015-03-31 10:20:00,32068.40539825809,26749.44646275195,37122.97578897225
2015-03-31 10:30:00,32175.372623580686,27514.622097582433,37573.684111291455
2015-03-31 10:40:00,32263.780861189854,27013.59316166034,37542.18769483562
2015-03-31 10:50:00,32335.1224602186,27446.048444410775,37529.737872931364
2015-03-31 11:00:00,32390.96418270231,26829.74630332636,38153.71812282384
2015-03-31 11:10:00,32432.89320067984,27437.56639167767,38059.6013145353
2015-03-31 11:20:00,32462.465373911993,27375.97558610967,38339.419871486876
2015-03-31 11:30:00,32481.15744910105,27495.280104365793,37748.98787523763
2015-03-31 11:40:00,32490.324681112037,27189.804206068467,37856.885614862476
2015-03-31 11:50:00,32491.165191301712,27359.73851548334,37530.56655767714
2015-03-31 12:00:00,32484.692148363272,27549.2610889171,37631.102100887896
2015-03-31 12:10:00,32471.714595380803,26795.267488485115,37409.58885474138
2015-03-31 12:20:00,32452.827456320752,27905.841548086988,37886.47450969069
2015-03-31 12:30:00,32428.41094952704,27555.69633037462,37947.3222394935
2015-03-31 12:40:00,32398.63932104688,27297.33456084015,37591.790172608366
2015-03-31 12:50:00,32363.498499246518,27243.822506623033,37304.421871772756
2015-03-31 13:00:00,32322.81197176775,27105.19817205715,37511.73528691449
2015-03-31 13:10:00,32276.273908205814,27405.04959414225,37356.4548594887
2015-03-31 13:20:00,32223.48830374288,26937.7412497255,37492.34983814433
2015-03-31 13:30:00,32164.012710168452,27098.559375326833,37650.05853380767
2015-03-31 13:40:00,32097.404955855873,26798.147578465665,37434.73255874259
2015-03-31 13:50:00,32023.271142858914,26898.543974190325,37216.61882315792
2015-03-31 14:00:00,31941.31315058692,26651.758994545475,37103.20601837735
2015-03-31 14:10:00,31851.373871386906,27015.137566075657,37118.78410969304
2015-03-31 14:20:00,31753.478459616723,26683.151178206124,37147.32484906165
2015-03-31 14:30:00,31647.869983572422,26288.51925778577,36997.441799747816
2015-03-31 14:40:00,31535.03803351057,26240.329386254405,36722.50338477717
2015-03-31 14:50:00,31415.739048658696,26111.69015512253,36598.782937968885
2015-03-31 15:00:00,31291.007378765462,26027.494366746003,36686.31393864884
2015-03-31 15:10:00,31162.156380522254,25768.97012910324,36526.84739905854
2015-03-31 15:20:00,31030.769162035347,26144.925914429412,36065.55617548438
2015-03-31 15:30:00,30898.67891581706,25796.842296509894,36327.74416202146
2015-03-31 15:40:00,30767.93911332891,24963.57901514458,35788.1872842874
2015-03-31 15:50:00,30640.784166352365,25387.13881570323,35924.32252040688
2015-03-31 16:00:00,30519.581471507976,24966.004532145897,35787.21122320409
2015-03-31 16:10:00,30406.776049346827,25050.355603912234,35623.46666603862
2015-03-31 16:20:00,30304.829243889246,25328.484469966,35158.67447534835
2015-03-31 16:30:00,30216.153167019842,24701.652259859347,35552.26004874281
2015-03-31 16:40:00,30143.04273823012,24678.261827469603,35906.45077610643
2015-03-31 16:50:00,30087.607284934937,25279.608463675293,35732.072215791726
2015-03-31 17:00:00,30051.703724937226,24510.081327464388,35212.516721524
2015-03-31 17:10:00,30036.873347655877,24515.572970741676,35195.70535246878
2015-03-31 17:20:00,30044.28414732237,25031.190946714367,34747.18806484387
2015-03-31 17:30:00,30074.680536887467,24607.703226047128,35847.01035647048
2015-03-31 17:40:00,30128.34209278757,25094.442994991463,35230.249191044015
2015-03-31 17:50:00,30205.052750207622,25473.306731426655,35847.263386853374
2015-03-31 18:00:00,30304.081593273568,24654.88911358442,34994.20041562678
2015-03-31 18:10:00,30424.1760735969,25390.27562797061,35468.51611880883
2015-03-31 18:20:00,30563.568151434796,25376.105886689726,36025.96101471709
2015-03-31 18:30:00,30719.993495432907,25444.143618147427,36200.147404088886
2015-03-31 18:40:00,30890.723513997396,25740.448222638013,35968.81768027587
2015-03-31 18:50:00,31072.609626912537,25676.79509120634,36161.91509203033
2015-03-31 19:00:00,31262.13884131523,25862.600433046257,36662.91852084279
2015-03-31 19:10:00,31455.499368413468,26724.052462578144,36762.319497192
2015-03-31 19:20:00,31648.654730692786,26505.047626881118,36974.23583801354
2015-03-31 19:30:00,31837.424556561156,26292.86164963614,37106.15520122378
2015-03-31 19:40:00,32017.570065475877,26722.326798444676,37068.21560350849
2015-03-31 19:50:00,32184.882100365387,26916.97729464955,37645.8742063593
2015-03-31 20:00:00,32335.269480769148,27286.74075364207,37569.891239841054
2015-03-31 20:10:00,32464.845432221686,27081.759501032764,37840.31576182021
2015-03-31 20:20:00,32570.009885743842,27094.453555337834,37670.623917804565
2015-03-31 20:30:00,32647.525550297247,27317.13323530147,37921.850177641376
2015-03-31 20:40:00,32694.585821410976,27604.619205257906,37708.42047476807
2015-03-31 20:50:00,32708.872810189117,27459.091245480595,37995.39263299384
2015-03-31 21:00:00,32688.60404181793,27480.929148792275,38179.25090826233
2015-03-31 21:10:00,32632.5666820415,27520.10115621112,37993.7491479056
2015-03-31 21:20:00,32540.138487610675,27473.030384898473,37737.028652056906
2015-03-31 21:30:00,32411.2950388844,26928.72565929802,37395.630092764426
2015-03-31 21:40:00,32246.60318489829,27368.950962817613,37779.19560478555
2015-03-31 21:50:00,32047.201005728482,26930.783186093566,37415.30403799589
2015-03-31 22:00:00,31814.764957766973,26712.798152229596,37123.50635108193
2015-03-31 22:10:00,31551.465214145774,26136.376675162275,36880.472593491344
2015-03-31 22:20:00,31259.91052036825,25802.044791309385,36775.9886819435
2015-03-31 22:30:00,30943.08416367864,25870.82933260283,36100.20309626681
2015-03-31 22:40:00,30604.272875454615,25454.386865358494,35996.80421862271
2015-03-31 22:50:00,30246.99066200471,25540.50771277368,35379.029371261415
2015-03-31 23:00:00,29874.899672057065,24550.915885862338,34784.85417267221
2015-03-31 23:10:00,29491.730262624213,24188.949313656107,34833.48125737253
2015-03-31 23:20:00,29101.202417555847,23681.626373562434,34171.97114681576
2015-03-31 23:30:00,28706.950595695613,23404.26240471335,33542.9547657689
2015-03-31 23:40:00,28312.453964761356,23193.650326540832,33545.73729392323
2015-03-31 23:50:00,27920.973780381617,22507.990263648328,33391.13352546868
2015-04-01 00:00:00,27535.499445323167,22344.032366644362,32813.40323025746
2015-04-01 00:10:00,27158.70449760373,21761.523162169706,32171.851283495907
2015-04-01 00:20:00,26792.9134704414,21788.438440902388,31723.456520734486
2015-04-01 00:30:00,26440.080230697957,20922.4509874936,31476.710561851185
2015-04-01 00:40:00,26101.77805308735,20558.65390404234,31138.149034765236
2015-04-01 00:50:00,25779.201336025257,20402.71515014479,31560.369105492442
2015-04-01 01:00:00,25473.178514582956,20317.691912173148,30818.482989635384
2015-04-01 01:10:00,25184.195405358198,20183.03865898856,29923.38810279381
2015-04-01 01:20:00,24912.427907225065,19921.027831242234,30640.10989789424
2015-04-01 01:30:00,24657.782725627156,19812.377611681815,29870.05091545583
2015-04-01 01:40:00,24419.944555725582,19390.89306278929,29926.821922388353
2015-04-01 01:50:00,24198.427996848335,18994.004305186252,29072.881057040224
2015-04-01 02:00:00,23992.63234531311,18704.4912586548,28710.093101914685
2015-04-01 02:10:00,23801.89735794099,18767.20790966045,29179.023973796924
2015-04-01 02:20:00,23625.55807666725,17733.652765156403,28896.27326596112
2015-04-01 02:30:00,23462.996860521427,18227.7107496237,28756.239354320503
2015-04-01 02:40:00,23313.690891912574,18161.917667423393,28367.982941141854
2015-04-01 02:50:00,23177.25358604086,17859.24876828836,28071.27531958387
2015-04-01 03:00:00,23053.46855322548,17592.44379821324,28128.76882434414
2015-04-01 03:10:00,22942.315014485113,17861.113280258072,28067.0723374781
2015-04-01 03:20:00,22843.98386377887,17519.71262563884,27975.86615590672
2015-04-01 03:30:00,22758.883877028973,17721.38579643085,28121.83538200562
2015-04-01 03:40:00,22687.637897069857,17221.380227343958,27900.956654416153
2015-04-01 03:50:00,22631.069149225088,17192.87210966533,27878.945819138047
2015-04-01 04:00:00,22590.17816468511,17351.808111703434,28158.75479975059
2015-04-01 04:10:00,22566.11109500518,17091.262413282202,27779.50946599046
2015-04-01 04:20:00,22560.120478279976,17619.240527254504,27650.941891651102
2015-04-01 04:30:00,22573.519763721248,17245.570403954836,27848.433955494103
2015-04-01 04:40:00,22607.63310316793,17761.537165832244,27960.102194485058
2015-04-01 04:50:00,22663.742072818353,17753.527998232024,28113.560869116638
2015-04-01 05:00:00,22743.03109058112,17506.724639494576,28189.872394213337
2015-04-01 05:10:00,22846.533340588565,18197.66278754193,28177.610651076557
2015-04-01 05:20:00,22975.07900493984,17526.976479674482,28085.78861238069
2015-04-01 05:30:00,23129.24753747041,17600.93032028369,28483.724587633315
2015-04-01 05:40:00,23309.325590226224,17785.55995366706,28537.622344667667
2015-04-01 05:50:00,23515.272034999263,18162.41239814479,28771.034909143487
2015-04-01 06:00:00,23746.691301169256,18612.695717714843,29117.57360199718
2015-04-01 06:10:00,24002.816002306114,18891.956236014285,29375.822993700713
2015-04-01 06:20:00,24282.499532706643,19122.86910242455,29366.091365346103
2015-04-01 06:30:00,24584.21901507601,19344.24198994085,29720.55365433632
2015-04-01 06:40:00,24906.088658388813,19724.514546389226,30631.085609611862
2015-04-01 06:50:00,25245.883266551842,19937.45495959842,30662.223457008764
2015-04-01 07:00:00,25601.071329543065,19955.3514030342,30796.917922362187
2015-04-01 07:10:00,25968.85683109481,20266.521044433626,31602.65685432207
2015-04-01 07:20:00,26346.228641763846,20912.871820191136,31911.878594598056
2015-04-01 07:30:00,26730.01613218391,21313.90756312485,32182.473768937198
2015-04-01 07:40:00,27116.94945683467,21769.7564586667,32675.125366956097
2015-04-01 07:50:00,27503.722806575377,22599.004016986546,32891.66903015178
2015-04-01 08:00:00,27887.058848883487,22449.92122330864,33112.853352940154
2015-04-01 08:10:00,28263.772531801835,23103.50057198876,33375.87418303833
2015-04-01 08:20:00,28630.83245089188,23217.028807638057,33650.001476089885
2015-04-01 08:30:00,28985.41805811037,24168.026136841236,34307.509891776375
2015-04-01 08:40:00,29324.97111496534,24067.764535657127,34609.40016678675
2015-04-01 08:50:00,29647.239973126645,24515.97761135807,35027.64277947469
2015-04-01 09:00:00,29950.315484879364,24558.450136567368,35251.78012313446
2015-04-01 09:10:00,30232.657606893583,24852.655152691892,35104.26422289828
2015-04-01 09:20:00,30493.11203897928,24744.32194064337,35553.546425763714
2015-04-01 09:30:00,30730.916551905997,25274.207362903704,35688.124824879174
2015-04-01 09:40:00,30945.696967245967,25982.179139584452,36972.66370552525
2015-04-01 09:50:00,31137.45306910783,25801.736150570512,36114.13041422042
2015-04-01 10:00:00,31306.535034145956,26218.797939393313,36523.43818138002
2015-04-01 10:10:00,31453.611248901376,26203.417838135836,37081.11539933171
2015-04-01 10:20:00,31579.628643737757,26429.970820895407,36911.76411827158
2015-04-01 10:30:00,31685.76689283533,26020.958011590315,37313.30084630848
2015-04-01 10:40:00,31773.388010930867,26740.952815981585,37406.85170546855
2015-04-01 10:50:00,31843.98300475953,26223.116207023195,36801.26649928372
2015-04-01 11:00:00,31899.11731742917,26797.89884365466,37181.40496632934
2015-04-01 11:10:00,31940.37682618921,26086.95483447607,36936.48720011216
2015-04-01 11:20:00,31969.316120475018,26977.71313315153,37119.505289798064
2015-04-01 11:30:00,31987.410701626144,26804.911988746386,37242.21090190201
2015-04-01 11:40:00,31996.014604738968,26684.146912882115,37195.794629094504
2015-04-01 11:50:00,31996.324757198425,26593.07783831638,37578.81956828211
2015-04-01 12:00:00,31989.353160199687,27098.37808372987,37248.008162732054
2015-04-01 12:10:00,31975.907716069138,26675.60013312031,37304.581799237014
2015-04-01 12:20:00,31956.582235204667,26854.709052281483,37202.52597099122
2015-04-01 12:30:00,31931.75584995166,26651.30770176981,37306.8019479666
2015-04-01 12:40:00,31901.60174835731,26665.934593103735,37092.76485954652
2015-04-01 12:50:00,31866.104829022854,26274.330794100057,37214.0590805552
2015-04-01 13:00:00,31825.087578523242,26709.139122307704,36743.70480235929
2015-04-01 13:10:00,31778.24319430912,26577.118759176425,36752.56732778165
2015-04-01 13:20:00,31725.17472869649,26447.7001877774,37173.93760000186
2015-04-01 13:30:00,31665.438820233696,26843.61858367364,36813.9899215927
2015-04-01 13:40:00,31598.59241374382,26519.179256267693,36847.87842099785
2015-04-01 13:50:00,31524.24075797142,26361.567482791135,36932.09024106315
2015-04-01 14:00:00,31442.084909208545,26463.472013804123,37083.388822872796
2015-04-01 14:10:00,31351.966967299148,25852.16790787441,36621.918709425365
2015-04-01 14:20:00,31253.91132482134,25753.428924643562,36861.63780573279
